wIZo0rqJCVo-00001 |,"the president: my fellow
americans, everyday an","| the president: my fellow
americans, everyday an"
wIZo0rqJCVo-00002 |,"average of 116 americans die 
from an opioid related overdose.","| average of 116 americans die 
from an opioid related overdose."
wIZo0rqJCVo-00003 |,"this is a national crisis
that demands immediate action.","| this is a national crisis
that demands immediate action."
wIZo0rqJCVo-00004 |,"that is why last week i
traveled to new hampshire","| that is why last week i
traveled to new hampshire"
wIZo0rqJCVo-00005 |,"to announce the steps my
administration is taking","| to announce the steps my
administration is taking"
wIZo0rqJCVo-00006 |,"to combat this
deadly epidemic.","| to combat this
deadly epidemic."
wIZo0rqJCVo-00007 |,"our plan has three major
parts: reducing drug","| our plan has three major
parts: reducing drug"
wIZo0rqJCVo-00008 |,"demand by focusing on
prevention so people don't","| demand by focusing on
prevention so people don't"
wIZo0rqJCVo-00009 |,"get addicted in
the first place.","| get addicted in
the first place."
wIZo0rqJCVo-00010 |,"reducing drug supply,
including getting tough on","| reducing drug supply,
including getting tough on"
wIZo0rqJCVo-00011 |,traffickers and dealers.,| traffickers and dealers.
wIZo0rqJCVo-00012 |,"and when i say tough, i'm
talking about really tough","| and when i say tough, i'm
talking about really tough"
wIZo0rqJCVo-00013 |,"because it's the only
language they understand.","| because it's the only
language they understand."
wIZo0rqJCVo-00014 |,"increasing drug treatment
to get lifesaving help to","| increasing drug treatment
to get lifesaving help to"
wIZo0rqJCVo-00015 |,those who really need it.,| those who really need it.
wIZo0rqJCVo-00016 |,"but if our brave federal
agents are going to be","| but if our brave federal
agents are going to be"
wIZo0rqJCVo-00017 |,"successful in stopping
this deadly epidemic, then","| successful in stopping
this deadly epidemic, then"
wIZo0rqJCVo-00018 |,"we much stop lawless
sanctuary cities.","| we much stop lawless
sanctuary cities."
wIZo0rqJCVo-00019 |,"sanctuary cities release
thousands of dangerous","| sanctuary cities release
thousands of dangerous"
wIZo0rqJCVo-00020 |,"criminal aliens into our
communities, including","| criminal aliens into our
communities, including"
wIZo0rqJCVo-00021 |,"drug traffickers, drug
dealers,","| drug traffickers, drug
dealers,"
wIZo0rqJCVo-00022 |,and vicious gang members.,| and vicious gang members.
wIZo0rqJCVo-00023 |,"in fact, several of the
criminal aliens who got","| in fact, several of the
criminal aliens who got"
wIZo0rqJCVo-00024 |,"away in oakland, after the
mayor helped the evade","| away in oakland, after the
mayor helped the evade"
wIZo0rqJCVo-00025 |,"capture, have already
committed new crimes.","| capture, have already
committed new crimes."
wIZo0rqJCVo-00026 |,"crimes that could have
been easily prevented if","| crimes that could have
been easily prevented if"
wIZo0rqJCVo-00027 |,"not for oakland's
dangerous sanctuary policies.","| not for oakland's
dangerous sanctuary policies."
wIZo0rqJCVo-00028 |,"it is no coincidence that
six of the biggest heroin","| it is no coincidence that
six of the biggest heroin"
wIZo0rqJCVo-00029 |,"markets in the united
states are sanctuary cities.","| markets in the united
states are sanctuary cities."
wIZo0rqJCVo-00030 |,"more than 40 percent of
heroin coming across the","| more than 40 percent of
heroin coming across the"
wIZo0rqJCVo-00031 |,"southern border is
transported","| southern border is
transported"
wIZo0rqJCVo-00032 |,"through california, a
sanctuary state.","| through california, a
sanctuary state."
wIZo0rqJCVo-00033 |,"drug cartels have
transformed sanctuary","| drug cartels have
transformed sanctuary"
wIZo0rqJCVo-00034 |,"cities like denver, los
angeles, chicago, and new","| cities like denver, los
angeles, chicago, and new"
wIZo0rqJCVo-00035 |,"york into major
distribution centers","| york into major
distribution centers"
wIZo0rqJCVo-00036 |,"because the criminal
aliens in the drug trade","| because the criminal
aliens in the drug trade"
wIZo0rqJCVo-00037 |,"know that local
politicians will help them","| know that local
politicians will help them"
wIZo0rqJCVo-00038 |,evade authorities.,| evade authorities.
wIZo0rqJCVo-00039 |,"sanctuary cities put
innocent americans at the","| sanctuary cities put
innocent americans at the"
wIZo0rqJCVo-00040 |,"mercy of hardened
criminals","| mercy of hardened
criminals"
wIZo0rqJCVo-00041 |,and heartless drug dealers.,| and heartless drug dealers.
wIZo0rqJCVo-00042 |,these are bad people.,| these are bad people.
wIZo0rqJCVo-00043 |,"we want our cities to be
safe havens for americans,","| we want our cities to be
safe havens for americans,"
wIZo0rqJCVo-00044 |,not criminal aliens.,| not criminal aliens.
wIZo0rqJCVo-00045 |,"it is time for congress
to cut off funds for","| it is time for congress
to cut off funds for"
wIZo0rqJCVo-00046 |,"sanctuary cities and to
close the loopholes that","| sanctuary cities and to
close the loopholes that"
wIZo0rqJCVo-00047 |,"allowed drugs and criminals 
to violate our borders.","| allowed drugs and criminals 
to violate our borders."
wIZo0rqJCVo-00048 |,"we're going to stop the
flow of deadly drugs,","| we're going to stop the
flow of deadly drugs,"
wIZo0rqJCVo-00049 |,"we're going to get help to
those who need it, and we","| we're going to get help to
those who need it, and we"
wIZo0rqJCVo-00050 |,"are going to end the scourge 
of addiction in america.","| are going to end the scourge 
of addiction in america."
wIZo0rqJCVo-00051 |,"thank you, god bless you,
and god bless america.","| thank you, god bless you,
and god bless america."
cezI_IN0YI0-00001 |,"the president: my fellow americans,","| the president: my fellow americans,"
cezI_IN0YI0-00002 |,"protecting the safety and 
well-being of american citizens","| protecting the safety and 
well-being of american citizens"
cezI_IN0YI0-00003 |,is my highest duty as president.,| is my highest duty as president.
cezI_IN0YI0-00004 |,"yet, lawless sanctuary 
jurisdictions are nullifying","| yet, lawless sanctuary 
jurisdictions are nullifying"
cezI_IN0YI0-00005 |,"federal law, obstructing 
immigration enforcement,","| federal law, obstructing 
immigration enforcement,"
cezI_IN0YI0-00006 |,"and releasing thousands 
of criminal aliens","| and releasing thousands 
of criminal aliens"
cezI_IN0YI0-00007 |,into u.s. communities,| into u.s. communities
cezI_IN0YI0-00008 |,"to prey
on innocent victims.","| to prey
on innocent victims."
cezI_IN0YI0-00009 |,it's absolutely terrible.,| it's absolutely terrible.
cezI_IN0YI0-00010 |,"for example, in recent days,","| for example, in recent days,"
cezI_IN0YI0-00011 |,"san francisco officials denied 
ice's request to turn over","| san francisco officials denied 
ice's request to turn over"
cezI_IN0YI0-00012 |,"a criminal alien with a
prior conviction for battery","| a criminal alien with a
prior conviction for battery"
cezI_IN0YI0-00013 |,"and a charge
for driving under the influence.","| and a charge
for driving under the influence."
cezI_IN0YI0-00014 |,"in another city in california,","| in another city in california,"
cezI_IN0YI0-00015 |,"local law enforcement recently
denied ice's request","| local law enforcement recently
denied ice's request"
cezI_IN0YI0-00016 |,"to turn over a criminal alien 
convicted of sexual battery","| to turn over a criminal alien 
convicted of sexual battery"
cezI_IN0YI0-00017 |,"who had a history
of domestic violence.","| who had a history
of domestic violence."
cezI_IN0YI0-00018 |,a truly violent person.,| a truly violent person.
cezI_IN0YI0-00019 |,"and last week, the mayor of 
oakland warned criminal aliens","| and last week, the mayor of 
oakland warned criminal aliens"
cezI_IN0YI0-00020 |,"of a coming ice
enforcement action --","| of a coming ice
enforcement action --"
cezI_IN0YI0-00021 |,"giving them time to scatter 
and hide from authorities.","| giving them time to scatter 
and hide from authorities."
cezI_IN0YI0-00022 |,"the mayor's conduct
directly threatened","| the mayor's conduct
directly threatened"
cezI_IN0YI0-00023 |,"the safety of federal
immigration officers","| the safety of federal
immigration officers"
cezI_IN0YI0-00024 |,"and the law-abiding americans
in her community.","| and the law-abiding americans
in her community."
cezI_IN0YI0-00025 |,"the state of california is 
sheltering dangerous criminals","| the state of california is 
sheltering dangerous criminals"
cezI_IN0YI0-00026 |,"in a brazen and
lawless attack","| in a brazen and
lawless attack"
cezI_IN0YI0-00027 |,"on our constitutional
system of government.","| on our constitutional
system of government."
cezI_IN0YI0-00028 |,"every state in our union
is subject to the laws","| every state in our union
is subject to the laws"
cezI_IN0YI0-00029 |,"and constitution of the
united states --","| and constitution of the
united states --"
cezI_IN0YI0-00030 |,including california.,| including california.
cezI_IN0YI0-00031 |,"yet california's leaders
are in open defiance","| yet california's leaders
are in open defiance"
cezI_IN0YI0-00032 |,of federal law.,| of federal law.
cezI_IN0YI0-00033 |,"they don't care
about crime.","| they don't care
about crime."
cezI_IN0YI0-00034 |,"they don't care about
death and killings.","| they don't care about
death and killings."
cezI_IN0YI0-00035 |,"they don't care
about robberies.","| they don't care
about robberies."
cezI_IN0YI0-00036 |,"they don't care about the
kind of things","| they don't care about the
kind of things"
cezI_IN0YI0-00037 |,that you and i care about.,| that you and i care about.
cezI_IN0YI0-00038 |,"in other recent cases, 
new york authorities released","| in other recent cases, 
new york authorities released"
cezI_IN0YI0-00039 |,"illegal aliens who were
previously charged with assault,","| illegal aliens who were
previously charged with assault,"
cezI_IN0YI0-00040 |,"criminal
possession of a weapon,","| criminal
possession of a weapon,"
cezI_IN0YI0-00041 |,"possession of poisonous drugs, 
and strangling a person --","| possession of poisonous drugs, 
and strangling a person --"
cezI_IN0YI0-00042 |,"in each case, new york 
officials had refused","| in each case, new york 
officials had refused"
cezI_IN0YI0-00043 |,"to turn these dangerous
illegal aliens over to ice","| to turn these dangerous
illegal aliens over to ice"
cezI_IN0YI0-00044 |,"or notify ice about their
release with enough time","| or notify ice about their
release with enough time"
cezI_IN0YI0-00045 |,"for them to be
safely arrested.","| for them to be
safely arrested."
cezI_IN0YI0-00046 |,"just this week, the city
of denver refused ice's request","| just this week, the city
of denver refused ice's request"
cezI_IN0YI0-00047 |,"to turn over a
criminal illegal alien charged","| to turn over a
criminal illegal alien charged"
cezI_IN0YI0-00048 |,"with vehicular
homicide for killing","| with vehicular
homicide for killing"
cezI_IN0YI0-00049 |,"another driver in a
horrific hit-and-run.","| another driver in a
horrific hit-and-run."
cezI_IN0YI0-00050 |,"sanctuary jurisdictions are 
the best friend of smugglers,","| sanctuary jurisdictions are 
the best friend of smugglers,"
cezI_IN0YI0-00051 |,"gang members,
drug dealers, human traffickers,","| gang members,
drug dealers, human traffickers,"
cezI_IN0YI0-00052 |,"killers, and
other violent offenders.","| killers, and
other violent offenders."
cezI_IN0YI0-00053 |,"we want our cities to be
sanctuaries for americans,","| we want our cities to be
sanctuaries for americans,"
cezI_IN0YI0-00054 |,"not safe havens
for criminals.","| not safe havens
for criminals."
cezI_IN0YI0-00055 |,"that is why i am calling
on congress to block funds","| that is why i am calling
on congress to block funds"
cezI_IN0YI0-00056 |,"for jurisdictions
that shield dangerous criminals.","| for jurisdictions
that shield dangerous criminals."
cezI_IN0YI0-00057 |,"it is time to end the
bloodshed brought about","| it is time to end the
bloodshed brought about"
cezI_IN0YI0-00058 |,"by reckless sanctuary
policies --","| by reckless sanctuary
policies --"
cezI_IN0YI0-00059 |,"and it is time to save american 
lives and american cities.","| and it is time to save american 
lives and american cities."
cezI_IN0YI0-00060 |,thank you.,| thank you.
cezI_IN0YI0-00061 |,god bless you.,| god bless you.
cezI_IN0YI0-00062 |,and god bless america.,| and god bless america.
qaD1c3CVeLQ-00001 |,"my fellow americans, this week, 
prosecutors, law enforcement officers,","| my fellow americans, this week, 
prosecutors, law enforcement officers,"
qaD1c3CVeLQ-00002 |,"homeland security officials, 
and lawmakers","| homeland security officials, 
and lawmakers"
qaD1c3CVeLQ-00003 |,joined me at the white house,| joined me at the white house
qaD1c3CVeLQ-00004 |,"to address a very
vicious threat","| to address a very
vicious threat"
qaD1c3CVeLQ-00005 |,"to our communities-the
savage gang, ms-13.","| to our communities-the
savage gang, ms-13."
qaD1c3CVeLQ-00006 |,"glaring loopholes in
our laws have allowed","| glaring loopholes in
our laws have allowed"
qaD1c3CVeLQ-00007 |,"criminals and gang members
to break into our country.","| criminals and gang members
to break into our country."
qaD1c3CVeLQ-00008 |,"for example, under current law, 
unaccompanied alien minors","| for example, under current law, 
unaccompanied alien minors"
qaD1c3CVeLQ-00009 |,"at the border are released 
into american communities","| at the border are released 
into american communities"
qaD1c3CVeLQ-00010 |,"no matter
where, no matter how,","| no matter
where, no matter how,"
